trailId,chilangoId,from,to,headSign,routeName,recordDate,recordTime,recordDuration,vehicleTipo,tarifMax,longKmvirtualRoute,edges
6193682126471168,262,SAN BARTOLO AMEYALCO,MIXCOAC (METRO),SAN BARTOLO AMEYALCO-MIXCOAC (METRO),SAN BARTOLO AMEYALCO-MIXCOAC (METRO),13-02-2016,01:56,73.0,AutobÃºs,6.0,12.2116389328,false,->15923->19724->11297->14354->11006->3089->16010->25142->24252->10270->18850->12293->27617->27342->2932->5526->5519->5500->22718->11734->10143->10163->24744->24756->22129->25151->19421->19426->943->21869->23774->13672->5601->5609->2116->25658->12497->26730->4131->4248->4257->26361->29582->12032->25496->26974->25701->25395->24502->7161->27429->3487->20365->22139->22100->22089->20347->20294->20299->4665->30087->10953->3773->13274->650->27484->27482->11141->27526->13988->3309->1343->4801->3567->1006->24799->16039->24208->11555->24618->23320->23224->23232->412->19121->10776->30587->2936->6250->4774->11488->3626->22835->12665->12654->14300->14301->12658
5973953126334464,439,ZAPATA Y CANAL DE CHALCO,TEZONCO (METRO),ZAPATA Y CANAL DE CHALCO-TEZONCO (METRO),ZAPATA Y CANAL DE CHALCO-TEZONCO (METRO),23-01-2016,20:19,18.0,Vagoneta/Combi,4.0,2.21877109069,false,->21386->23347->17124->26647->4894->23341->18699->16444->220->5738->5731->30310->30348->14541->14519->383->21443->21409->5122->11507->1209->1191->11568->5073->5057->11522->4501->8211->10722->15164->17247->6316->20633->21613->27689->33->30518
5894352970711040,427,XOCHIMILCO CENTRO,ESTADIO CIUDAD UNIVERSITARIA,XOCHIMILCO CENTRO-ESTADIO CIUDAD UNIVERSITARIA,XOCHIMILCO CENTRO-ESTADIO CIUDAD UNIVERSITARIA,13-02-2016,01:03,50.0,AutobÃºs,13.0,15.4069168336,false,->4909->29135->9518->9368->18124->16007->18135->21275->22661->1699->24085->1200->13605->1290->1286->13595->13532->1205->11277->17652->17657->17654->20646->6362->6629->7414->7265->7774->7905->16765->2457->19142->30263->30265->24266->25671->25682->1723->6162->8052->14023->25293->26243->13220->12758->28883->18165->27174->24536->12239->1217->12944->24353->24346->27973->23982->23053->5150->18463->8022->31034->4305->22062->10900->6894->17110->13404->30737->22542->22597->22680->31016->1955->23978->14424->7306->8591->30799->4377->5965->14782->600->25286->21363->12582->16112->12185->25220->17837->5569->5721->27464->4965->23395->17504->29037->1143->17556->1330->1331->3426->26733->24603->3599->19876->9646->13588->24757->8178->29856->3913->30162->24101->15580->18444->24614->24153->26202
5800061090922496,290,CHAPULTEPEC (METRO),OBSERVATORIO (METRO),CHAPULTEPEC (METRO)-OBSERVATORIO (METRO),CHAPULTEPEC (METRO)-OBSERVATORIO (METRO),05-02-2016,19:19,35.0,Vagoneta/Combi,4.0,4.69569286673,false,->19944->18365->3549->20272->3777->22780->22775->9852->20681->18365->3549->8916->22740->23309->16401->14609->12053->28582->15433->15428->17190->1016->5966->27389->21067->12198->12199->18807->10841->13289->3591->3565->5320->14693->8296->3163->3098->30764->14007->13963->29466->24164->725->724->22328->15892->15878->15904->15126->19694->2782->14617->23659->24436->20908->20309->6806->17435->24128
5113110297837568,219,LAS TORRES,PANTITLÃÂN (METRO),LAS TORRES-PANTITLÃÂN (METRO),LAS TORRES-PANTITLÃÂN (METRO),07-02-2016,22:37,50.0,AutobÃºs,8.0,12.580414865,false,->923->870->20654->25772->29776->29779->29782->29784->29785->29787->29789->29790->29791->29794->11082->23128->16387->21734->22773->26798->1475->1665->22162->22090->27624->27643->27644->27625->22091->22163->1666->1476->26799->22774->21735->16388->20724->26076->5113->6999->10756->28457->5533->23804->23759->10444->10416->5643->30629->977->21538->5627->5669->5657->24012->24112->5677->5719->5712->5706->5735->5401->5383->5418->5416->1585->4221->4200->4193->4210->15953->27628->15986->4127->4106->4115->4117->4125->4085->4083->2888->3609->4808->15783->14762->2645->2644->2671->14760->23707->21931->16844->16518->10191->10192->23122->13527->13528->23098->16473->23111->13478->9706->14629->3571->8563->16476->3866->10762->14526->1568->11780->16345->16341->10716->17604->12593->12572->2406->10265->9826->24138->14177->15028->21129->21190->4217->26515->12717->12718->26516->23124->8438->24576->4022->4016->24605->15656->5316->1230->9162->5505
5806571447648256,414,UACM SAN LORENZO TEZONCO,TASQUEÃA (METRO),UACM SAN LORENZO TEZONCO-TASQUEÃA (METRO),UACM SAN LORENZO TEZONCO-TASQUEÃA (METRO),26-02-2016,16:34,107.0,MicrobÃºs,5.5,13.628933445,false,->22255->7553->27896->12235->12238->27197->27198->12190->27900->13514->13510->13516->17142->15594->775->15399->15459->1562->6233->207->5665->15377->15374->68->26569->12826->8386->8377->30124->30155->30136->443->451->30144->13147->5392->15386->8373->3283->3282->23622->23634->7374->29527->29522->1030->978->25290->21852->16602->16601->26604->14382->19336->30569->19570->19586->19573->19568->19574->19578->19514->19516->19518->19508->19528->19521->19525->19522->19504->1690->1753->17842->6394->15803->28157->27567->27525->729->2196->636->539->844->14351->14361->714->718->704->4678->7398->4732->13894->7284->15541->5766->5771->12520->11188->26381->11246->14427->1978->13486->26659->17160->22755->11709->11744->11735->27215->3666->23322->27118->11653->2364->2472->27886->16527->27099->17440->23508->16648->26965->26952->16641->21007->3708->2246->5509->5404->5243->23360->27684->6137->1768->503->3020->3016->3014->3012->1838->21280->19661->20045->20040->25085->30920->24924->300->27434->1043->25453->1021->9799->24975->7164->7105->3701->24159->18054->468->30781->16599->6628
5849682987188224,151,MARTÃN CARRERA (METRO),CD CUAUHTÃMOC,MARTÃN CARRERA (METRO)-CD CUAUHTÃMOC,MARTÃN CARRERA (METRO)-CD CUAUHTÃMOC,26-02-2016,16:30,87.0,AutobÃºs,13.0,25.4277640239,false,->11304->14549->30964->30969->31002->30997->3920->26839->11308->13757->27062->26774->29897->8450->26173->19781->25705->25710->25704->24300->26355->26186->26184->1628->10103->31010->25254->5763->19782->29201->10227->29835->27250->13547->29358->16109->6861->6868->29342->8217->26220->11497->14867->14850->11554->11559->19061->23930->1704->1676->22889->22894->1683->29769->10609->23377->4244->5660->22133->9109->10749->10454->5298->4387->22348->29246->26025->17738->26044->29282->14845->22627->14880->899->30596->20091->16141->2157->16804->24338->22708->876->595->12196->23738->12034->5257->20224->19506->29506->30856->29308->30185->28947->13694->19325->688->7334->26717->2774->23803->7104->9098->2475->2333->8011->27704->15376->11040->11043->24031->15840->12656->25217->26171->715->689->14599->18265->17059->17057->21358->8051->27756->81->24544->1285->27579
5327609848135680,47,POLITÃCNICO (METRO),LOMAS LINDAS MONTE MARÃA,POLITÃCNICO (METRO)-LOMAS LINDAS MONTE MARÃA,POLITÃCNICO (METRO)-LOMAS LINDAS MONTE MARÃA,26-02-2016,16:34,56.0,AutobÃºs,12.0,20.8485465535,false,->23349->13112->4206->5295->5307->5317->16245->2424->20524->20536->2444->2449->20538->20522->2441->15708->9544->16028->10362->17760->17746->10373->16180->11356->11376->1599->7840->18020->5958->18992->26825->3332->1044->12773->7843->23039->22847->22862->22861->22867->22863->22855->22858->22857->22841->22837->28070->28164->28031->27878->22825->27468->27471->27249->14719->13576->13583->13584->13260->10469->14996->22434->30589->10926->22465->20394->20407->10793->8400->23613->28165->28155->26265->17959->26263->2258->7994->2775->16877->7103->24066->14636->13252->6030->9558->18264->13347->10150->13263->13294->20807->13240->23108->1404->24395->1415->24391->18533->18427->31060->14404->14400->26012->12700->25093->23554->29967->15060->3831->15113->7822->934->950->2144->2145->2140->28120->11243->11242->11244->11229->690->21746->22226->22134->1643->1618->1627->22119->22125->1481->27997->13187->13204->26358->18405->6469->6565->6548->20624->10679->10678->10643->24901->24889->22608->20602->20609->20588->20677->20671->19316->18448->18438->17158->7972->7844->14738->12679->12649->7941->9553->5233->28262->8887->1177->1283->1244->1190->28088->24320->2861->28325->21319->7463->15093->13431->13446->13434->4498->25635->26770->26734->18506->19265->16056->19213->21946->16808->26894->18550->19221->10051->16882->8962->4922->28896->279->9077->7249->15462->15472->29373
5668846618804224,170,FRENTES,VIADUCTO (METRO),FRENTES-VIADUCTO (METRO),FRENTES-VIADUCTO (METRO),03-02-2016,06:19,64.0,MicrobÃºs,5.5,13.1905037879,false,->30492->30489->20378->20376->18377->13865->8919->30220->30218->9344->4469->9499->1037->1072->25896->167->23844->4753->15489->8727->18928->18916->18865->18076->22108->23400->23436->18950->12142->24177->24382->24292->24226->24285->24312->26198->11427->11322->12265->884->944->940->945->935->925->930->915->858->879->765->770->834->827->763->10151->10396->30134->26942->7416->7410->7390->7478->7446->6797->6786->6567->6566->6575->6586->6583->6721->6637->6643->6729->6722->6734->6830->6808->29394->16268->2499->21269->9422->20322->28085->29780->18445->18933->29405->29711->11531->6836->21191->24860->23266->23630->23586->23545->24521->21814->1634->1668->916->684->17966->8169->8068->17835->7300->7298->10590->8821->1554->4049->692->2896->2894->3157->26059->26528->24798->3570->3580->3577->1214->3288->28039->29884->3634->3537->3284->1214->1216->27661->19214->18680->7220->18681->18242->29266->30788->5787->8108->8123->11743->15296->30117->21329->7159->28899->3356->9667->9675->11931->17071->16664->5014->19820->29736->29898->22182->16709->2089->11921->11992->21959->26601->26603->26605->25510->2765->2106->1912->2835->2464->2862->1888->1998->2830->2618->2625->3590->4610->4664->4681->4497->4581->4402->4430->3483->3555->3313->3169->3039->3415->307
6281490384027648,471,LA CONCHITA,TASQUEÃA (METRO),LA CONCHITA-TASQUEÃA (METRO),LA CONCHITA-TASQUEÃA (METRO),06-02-2016,19:55,79.0,MicrobÃºs,5.5,12.1983837682,false,->23852->23819->4368->25942->25945->4369->4370->25946->25943->4371->14396->14443->14442->28063->10310->16511->9773->16048->16038->9762->26966->26967->25078->8629->26433->17195->2282->23622->23634->7374->29527->29522->1030->978->25290->21852->16602->16601->21855->4957->25789->25782->25824->25784->25787->25788->10718->28157->27567->27525->729->2196->636->539->844->14351->14361->714->718->704->4678->7398->4732->13894->7284->15541->5766->5771->17489->15646->15639->15667->712->728->19589->21998->25108->31077->20403->29664->27565->17809->17713->24848->28801->29634->19946->29456->26565->26576->17058->29687->23253->24069->4775->8845->9064->10354->3846->21300->8512->8599->2463->28138->28042->22585->22473->28236->21496->6878->13310->13273->468->30781->16599->6628
5895425605238784,153,INDIOS VERDES (METRO),AZTECA TERCERA SECCIÃN,INDIOS VERDES (METRO)-AZTECA TERCERA SECCIÃN,INDIOS VERDES (METRO)-AZTECA TERCERA SECCIÃN,07-02-2016,01:37,59.0,AutobÃºs,11.0,15.6047891837,false,->4925->16295->16281->16293->3597->12120->16142->1758->7186->7174->20919->27557->26357->13962->24171->6723->1812->1379->20856->12434->7496->3517->24985->15001->24659->18327->24307->24321->24283->22753->27226->25749->6413->2828->19292->15987->24279->24195->15915->19377->28610->25113->14128->14411->24520->28506->28505->17855->14049->3001->9166->22036->17895->17904->17862->21902->8679->13925->22348->29246->26025->17738->26044->29282->14845->22627->14880->26177->14343->24927->24930->24926->2891->27432->24061->13920->13905->11050->26860->22688->16938->29759->29750->17568->3069->10162->21557->8632->13868->29216->6005->26789->27242->17753->17726->17728->21893->10273->5742->30029->11260->25892->29396->139->11380->11010->31019->30761->30847->30827->31004->30446->23891->10898->26716->8154->23356->21798->22642->22652->3989->17291->17293->17290->17336->15115->23743->23735->22200->6199->6216->6218->2027->16524->1713->45->24948->17590->16550->16467->16468->5062->16622->27931->7704->3669->9343->3805->18487->28583->9144->11652->15847->10399->1417->1307->400->2843->998->789->3861->3496->18171->26152->25602->18730->18737->18736->23795->17469->27990->9462->13356->24033->24011->17384->9500->14605->14604->9066->9065->9059->9058->9116->5076
6346154270785536,495,MERCED,RECLUSORIO ORIENTE,MERCED-RECLUSORIO ORIENTE,MERCED-RECLUSORIO ORIENTE,12-02-2016,03:07,108.0,MicrobÃºs,5.5,17.8084756519,false,->5830->6360->12857->28525->6877->23268->2967->12050->12412->24807->2230->8225->10451->10807->8498->20489->28032->991->28739->11494->30259->30679->16566->13067->12346->12473->12507->17948->22591->18675->29387->28990->30184->19149->29574->4770->19074->12640->3114->17027->7609->27787->19877->30431->21717->26541->25780->24251->25993->21649->15452->24725->27492->27494->24700->17668->14113->6259->23655->9028->9027->17376->9035->21480->20546->17583->25174->21371->23131->130->416->1594->2776->17501->7139->5327->6789->9734->6414->5141->25940->11982->15244->27507->1288->969->13021->13030->13032->13034->17246->17204->17177->17331->16554->11293->20855->20831->28083->28087->28073->28078->28067->10538->21716->15478->4188->15484->15483->4156->4159->4160->22388->1384->22213->14797->24986->13927->3683->3965->30773->20748->12962->14798->14789->14794->24941->20306->20308->22010->21933->22013->21840->21777->21904->21951->21921->22018->14851->25408->2623->2615->14242->29422->7914->3942->28284->1556->1549->1507->1519->1517->1521->28781->9988->5982->4269->5532->12725->6207->17144->10738->17042->30649->28999->12465->12415->15463->18824->7338->7340->18116->18204->18157->13364->13168->12631->26638->28914->28898->2654->27397->793->29758->15110->4292->14383->15802->15801->22216->26604->15802->15801
4732318077943808,22,SULLIVAN,AZCAPOTZALCO (MERCADO),SULLIVAN-AZCAPOTZALCO (MERCADO),SULLIVAN-AZCAPOTZALCO (MERCADO),23-01-2016,23:13,51.0,MicrobÃºs,6.0,9.63842802843,false,->7851->5087->2952->784->20002->13599->24836->21906->21493->603->3139->19434->2125->28328->2024->3753->3361->2562->5190->25218->12754->321->19647->28212->10361->3200->10012->16657->16654->9861->16592->1->4->19307->29659->20929->20920->6494->4302->9658->10745->23110->9442->26316->26313->26230->11012->20146->27315->9401->18572->13964->3104->3714->14534->12660->21289->21297->24393->29205->12620->21304->30812->21266->15018->15020->21265->21263->15046->40->7->34->413->18857->11993->30665->30670->27695->18095->8240->21896->21899->21900->21689->5463->4690->1450->1463->13461->8800->2699->10551->10545->10503->10500->10492->10522->10525->10517->28412->9884->9882->9886->16644->27694->21790->19766->19769->14829->31136->31124->31122->5153->10064->9963->5629->31119->31113->31106->10808->26183->19821->129->16620->16616->1303->10557->9042->10560->20256->21135->3274->504->10530->21514->14198->9720->9521->16309->16340
4618394221412352,134,INDIOS VERDES (METRO),ECATEPEC,INDIOS VERDES (METRO)-ECATEPEC,INDIOS VERDES (METRO)-ECATEPEC,08-02-2016,02:30,35.0,MicrobÃºs,9.5,11.3580711589,false,->1916->12442->12422->1894->1178->1812->1379->20856->12434->7496->3517->24985->15001->24659->18327->24307->24321->24283->22753->27226->25749->6413->2828->19292->15987->24279->24195->7122->28173->22252->13839->24577->14955->14946->24581->16036->22894->1683->29769->10609->6456->9626->9612->6390->6399->22189->22184->9515->22253->1800->21897->22206->22092->22094->22097->9436->22896->639->17881->20773->3305->20767->20798->20804->11765->17606->6791->5916->25035->10123->18987->27587->15404->11941->18028->259->260->262->265->273->286->289->18495->14490->18185->25728->5202->22745->86->4295->19401->15572->15539->27203->28615->9186->9181->5707->17577->5613->9182->9049->9047->9043->28767->28766->24335->30846->15394->15385->26335->24158->19273->6209->6206->24218->24220->6189->6210->6186->6188->6179->6187->28759->25396->30097->24400->15571->28987->28966->28968->28970->28975->28977->24381->24378->28980->28956->28958->28961->28964->17926->12783
5669184570654720,163,MARTÃN CARRERA (METRO),SANTA MARÃÂA AJOLOAPAN,MARTÃN CARRERA (METRO)-SANTA MARÃÂA AJOLOAPAN,MARTÃN CARRERA (METRO)-SANTA MARÃÂA AJOLOAPAN,26-02-2016,16:29,93.0,AutobÃºs,46.0,75.2284570118,false,->11303->26838->3919->30996->30997->3920->26839->11308->13757->27062->26774->29897->8450->26173->19781->25705->25710->25704->24300->26355->26186->26184->1628->10103->31010->25254->5763->19782->29201->10227->29835->27250->13547->29358->16109->6861->6868->29342->8217->26220->11497->14867->14850->11554->11559->19061->23930->1704->1676->22889->16037->24582->14947->14956->24578->13840->7817->19377->28610->25113->25051->18542->14235->19798->17483->18801->14748->10438->7602->28112->28166->10855->10860->10584->18846->19728->21324->21351->30552->14999->23916->28470->2045->2049->9345->22502->25800->29357->25101->2752->2754->2759->2768->2773->14261->1257->1263->12979->4905->19145->20051->21786->21800->20587->21791->21787->21762->21721->21732->21686->21687->15855->15735->21071->21005->23384->10677->7907->21894->27497->27515->27510->24694->15644->15649->15655->15663->6522->21924->7901->7908->26128->8990->9348->9360->9319->9313->9301->9342->24813->3999
